date,hour,department,demand
2026-08-20 22:00:00,22,PATHOLOGY,0.1235844960382604
2026-08-20 22:00:00,22,PEDIATRIC NEUROLOGY,0.1235844960382604
2026-08-20 22:00:00,22,PHYSIOTHERAPY,0.187646554992625
2026-08-20 22:00:00,22,PRIVATE CLINIC,0.074929589102251
2026-08-20 22:00:00,22,PSYCHOLOGY,0.0968251978722362
2026-08-20 22:00:00,22,RENAL,0.2045530381140348
2026-08-20 22:00:00,22,RESPIRATORY CENTER,0.1235844960382604
2026-08-20 22:00:00,22,SPECIALITY CLINIC,0.102244988572052
2026-08-20 22:00:00,22,TELEMEDICINE,0.1680334634572532
2026-08-20 23:00:00,23,ADMISSION,0.2550281381397032
2026-08-20 23:00:00,23,ANAESTHESIA,0.1235844960382604
2026-08-20 23:00:00,23,Audiology,0.0878347628796485
2026-08-20 23:00:00,23,CARDIOLOGY,0.0752064184324
2026-08-20 23:00:00,23,CASUALTY,0.2308978257128179
2026-08-20 23:00:00,23,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),0.1037762458759197
2026-08-20 23:00:00,23,DAYCASE,0.1493172602627817
2026-08-20 23:00:00,23,DENTAL,0.0887636110084167
2026-08-20 23:00:00,23,DIABETIC CLINIC,0.0752064184324
2026-08-20 23:00:00,23,EYE CLINIC,0.098950865109368
2026-08-20 23:00:00,23,FAMILY CLINIC,0.0757826645318895
2026-08-20 23:00:00,23,FAMILY MEDICINE,0.0727392497643864
2026-08-20 23:00:00,23,GENERAL OPD ,0.6592384673339537
2026-08-20 23:00:00,23,Gen Surg OPD,0.1222606604910538
2026-08-20 23:00:00,23,Gynae OPD,0.0757826645318895
2026-08-20 23:00:00,23,HTS,0.1235844960382604
2026-08-20 23:00:00,23,MATERNITY NURSERY,0.0787610258075262
2026-08-20 23:00:00,23,MCH,0.1854519829171226
2026-08-20 23:00:00,23,MEB PHYSIOTHERAPY,0.1235844960382604
2026-08-20 23:00:00,23,MEB SPECIALITY CLINIC,0.082795195243386
2026-08-20 23:00:00,23,MENTAL HEALTH,0.1235844960382604
2026-08-20 23:00:00,23,MORGUE,0.1235844960382604
2026-08-20 23:00:00,23,NEURO SURGERY CONSULTATION,0.0752064184324
2026-08-20 23:00:00,23,NEUROSURGERY,0.1284343821786933
2026-08-20 23:00:00,23,NUTRITION,0.0853905117163621
2026-08-20 23:00:00,23,OCCUPATIONAL THERAPY,0.1144644984519461
2026-08-20 23:00:00,23,OHNS,0.1203397323483676
2026-08-20 23:00:00,23,ONCOLOGY,0.1539556921361892
2026-08-20 23:00:00,23,Ortho OPD,0.0464139546696148
2026-08-20 23:00:00,23,PAEDS,0.1235844960382604
2026-08-20 23:00:00,23,PAEDS BKKH,0.1089290477158163
2026-08-20 23:00:00,23,PALLIATIVE,0.0467524914111182
2026-08-20 23:00:00,23,PATHOLOGY,0.1235844960382604
2026-08-20 23:00:00,23,PEDIATRIC NEUROLOGY,0.1235844960382604
2026-08-20 23:00:00,23,PHYSIOTHERAPY,0.187646554992625
2026-08-20 23:00:00,23,PRIVATE CLINIC,0.074929589102251
2026-08-20 23:00:00,23,PSYCHOLOGY,0.0968251978722362
2026-08-20 23:00:00,23,RENAL,0.2045530381140348
2026-08-20 23:00:00,23,RESPIRATORY CENTER,0.1235844960382604
2026-08-20 23:00:00,23,SPECIALITY CLINIC,0.102244988572052
2026-08-20 23:00:00,23,TELEMEDICINE,0.1680334634572532
2026-08-21 00:00:00,0,ADMISSION,2.0701624375630336
2026-08-21 00:00:00,0,ANAESTHESIA,0.1533271225967408
2026-08-21 00:00:00,0,Audiology,0.1101287780773488
2026-08-21 00:00:00,0,CARDIOLOGY,0.0897213519073116
2026-08-21 00:00:00,0,CASUALTY,0.0987075159222653
2026-08-21 00:00:00,0,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),0.4669986304509591
2026-08-21 00:00:00,0,DAYCASE,0.2209872810432199
2026-08-21 00:00:00,0,DENTAL,0.1076376707355729
2026-08-21 00:00:00,0,DIABETIC CLINIC,0.0897213519073116
2026-08-21 00:00:00,0,EYE CLINIC,0.3729061741498641
2026-08-21 00:00:00,0,FAMILY CLINIC,0.0896948574978169
2026-08-21 00:00:00,0,FAMILY MEDICINE,0.0944827618109069
2026-08-21 00:00:00,0,GENERAL OPD ,0.5976150156139595
2026-08-21 00:00:00,0,Gen Surg OPD,0.1717390608420843
2026-08-21 00:00:00,0,Gynae OPD,0.0896948574978169
2026-08-21 00:00:00,0,HTS,0.1533271225967408
2026-08-21 00:00:00,0,MATERNITY NURSERY,0.0897213519073116
2026-08-21 00:00:00,0,MCH,0.2052915279029369
2026-08-21 00:00:00,0,MEB PHYSIOTHERAPY,0.1533271225967408
2026-08-21 00:00:00,0,MEB SPECIALITY CLINIC,0.847527498073492
2026-08-21 00:00:00,0,MENTAL HEALTH,0.1533271225967408
2026-08-21 00:00:00,0,MORGUE,0.1533271225967408
2026-08-21 00:00:00,0,NEURO SURGERY CONSULTATION,0.0897213519073116
2026-08-21 00:00:00,0,NEUROSURGERY,0.5366403191903987
2026-08-21 00:00:00,0,NUTRITION,0.0878459566112728
2026-08-21 00:00:00,0,OCCUPATIONAL THERAPY,0.1064415914296776
2026-08-21 00:00:00,0,OHNS,0.113097916173472
2026-08-21 00:00:00,0,ONCOLOGY,0.1048518054231416
2026-08-21 00:00:00,0,Ortho OPD,0.0525157206206098
2026-08-21 00:00:00,0,PAEDS,0.1533271225967408
2026-08-21 00:00:00,0,PAEDS BKKH,0.3972174249869571
2026-08-21 00:00:00,0,PALLIATIVE,0.0499023476669925
2026-08-21 00:00:00,0,PATHOLOGY,0.1533271225967408
2026-08-21 00:00:00,0,PEDIATRIC NEUROLOGY,0.1533271225967408
2026-08-21 00:00:00,0,PHYSIOTHERAPY,0.3866462444722625
2026-08-21 00:00:00,0,PRIVATE CLINIC,0.2604597295023877
2026-08-21 00:00:00,0,PSYCHOLOGY,0.1987238163159818
2026-08-21 00:00:00,0,RENAL,0.4765044188608311
2026-08-21 00:00:00,0,RESPIRATORY CENTER,0.1533271225967408
2026-08-21 00:00:00,0,SPECIALITY CLINIC,0.5009261137155752
2026-08-21 00:00:00,0,TELEMEDICINE,0.2672129135535204
2026-08-21 01:00:00,1,ADMISSION,0.9252807219197156
2026-08-21 01:00:00,1,ANAESTHESIA,0.1533271225967408
2026-08-21 01:00:00,1,Audiology,0.1101287780773488
2026-08-21 01:00:00,1,CARDIOLOGY,0.0897213519073116
2026-08-21 01:00:00,1,CASUALTY,0.0837962264989911
2026-08-21 01:00:00,1,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),0.3944963939228965
2026-08-21 01:00:00,1,DAYCASE,0.1730140500003725
2026-08-21 01:00:00,1,DENTAL,0.0661597148775898
2026-08-21 01:00:00,1,DIABETIC CLINIC,0.0897213519073116
2026-08-21 01:00:00,1,EYE CLINIC,0.3546397011989182
2026-08-21 01:00:00,1,FAMILY CLINIC,0.0896948574978169
2026-08-21 01:00:00,1,FAMILY MEDICINE,0.0930862232169408
2026-08-21 01:00:00,1,GENERAL OPD ,0.3554605854027349
2026-08-21 01:00:00,1,Gen Surg OPD,0.1154171317841922
2026-08-21 01:00:00,1,Gynae OPD,0.0896948574978169
2026-08-21 01:00:00,1,HTS,0.1533271225967408
2026-08-21 01:00:00,1,MATERNITY NURSERY,0.0897213519073116
2026-08-21 01:00:00,1,MCH,0.107053341627371
2026-08-21 01:00:00,1,MEB PHYSIOTHERAPY,0.1533271225967408
2026-08-21 01:00:00,1,MEB SPECIALITY CLINIC,0.8292774188009561
2026-08-21 01:00:00,1,MENTAL HEALTH,0.1533271225967408
2026-08-21 01:00:00,1,MORGUE,0.1533271225967408
2026-08-21 01:00:00,1,NEURO SURGERY CONSULTATION,0.0897213519073116
2026-08-21 01:00:00,1,NEUROSURGERY,0.5183738462394528
2026-08-21 01:00:00,1,NUTRITION,0.0878459566112728
2026-08-21 01:00:00,1,OCCUPATIONAL THERAPY,0.1064415914296776
2026-08-21 01:00:00,1,OHNS,0.0796563949236438
2026-08-21 01:00:00,1,ONCOLOGY,0.1048518054231416
2026-08-21 01:00:00,1,Ortho OPD,0.049015397578827
2026-08-21 01:00:00,1,PAEDS,0.1533271225967408
2026-08-21 01:00:00,1,PAEDS BKKH,0.3856806673370195
2026-08-21 01:00:00,1,PALLIATIVE,0.0485058090730263
2026-08-21 01:00:00,1,PATHOLOGY,0.1533271225967408
2026-08-21 01:00:00,1,PEDIATRIC NEUROLOGY,0.1533271225967408
2026-08-21 01:00:00,1,PHYSIOTHERAPY,0.3751094868223247
2026-08-21 01:00:00,1,PRIVATE CLINIC,0.2422096502298518
2026-08-21 01:00:00,1,PSYCHOLOGY,0.180457343365036
2026-08-21 01:00:00,1,RENAL,0.4582379459098853
2026-08-21 01:00:00,1,RESPIRATORY CENTER,0.1533271225967408
2026-08-21 01:00:00,1,SPECIALITY CLINIC,0.4826760344430391
2026-08-21 01:00:00,1,TELEMEDICINE,0.2467698908956412
2026-08-21 02:00:00,2,ADMISSION,0.4788134398274045
2026-08-21 02:00:00,2,ANAESTHESIA,0.1402281270473906
2026-08-21 02:00:00,2,Audiology,0.0887833062179917
2026-08-21 02:00:00,2,CARDIOLOGY,0.0766223563579615
2026-08-21 02:00:00,2,CASUALTY,0.0417550818994584
2026-08-21 02:00:00,2,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),0.3774985079606639
2026-08-21 02:00:00,2,DAYCASE,0.1863130962096317
2026-08-21 02:00:00,2,DENTAL,0.0047698262482924
2026-08-21 02:00:00,2,DIABETIC CLINIC,0.0766223563579615
2026-08-21 02:00:00,2,EYE CLINIC,0.3593178337466509
2026-08-21 02:00:00,2,FAMILY CLINIC,0.0765958619484667
2026-08-21 02:00:00,2,FAMILY MEDICINE,0.0629336115898727
2026-08-21 02:00:00,2,GENERAL OPD ,0.2709398582313358
2026-08-21 02:00:00,2,Gen Surg OPD,0.1073635841722761
2026-08-21 02:00:00,2,Gynae OPD,0.0765958619484667
2026-08-21 02:00:00,2,HTS,0.1402281270473906
2026-08-21 02:00:00,2,MATERNITY NURSERY,0.0766223563579615
2026-08-21 02:00:00,2,MCH,0.0675979781907081
2026-08-21 02:00:00,2,MEB PHYSIOTHERAPY,0.1402281270473906
2026-08-21 02:00:00,2,MEB SPECIALITY CLINIC,1.0395733061668802
2026-08-21 02:00:00,2,MENTAL HEALTH,0.1402281270473906
2026-08-21 02:00:00,2,MORGUE,0.1402281270473906
2026-08-21 02:00:00,2,NEURO SURGERY CONSULTATION,0.0766223563579615
2026-08-21 02:00:00,2,NEUROSURGERY,0.5335094048382023
2026-08-21 02:00:00,2,NUTRITION,0.0470007132222895
2026-08-21 02:00:00,2,OCCUPATIONAL THERAPY,0.0716450747848343
2026-08-21 02:00:00,2,OHNS,0.0508525688668166
2026-08-21 02:00:00,2,ONCOLOGY,0.0917528098737914
2026-08-21 02:00:00,2,Ortho OPD,0.0
2026-08-21 02:00:00,2,PAEDS,0.1402281270473906
2026-08-21 02:00:00,2,PAEDS BKKH,0.3620362743024405
2026-08-21 02:00:00,2,PALLIATIVE,0.0466035198680964
2026-08-21 02:00:00,2,PATHOLOGY,0.1402281270473906
2026-08-21 02:00:00,2,PEDIATRIC NEUROLOGY,0.1402281270473906
2026-08-21 02:00:00,2,PHYSIOTHERAPY,0.4006597109368246
2026-08-21 02:00:00,2,PRIVATE CLINIC,0.2415095861485326
2026-08-21 02:00:00,2,PSYCHOLOGY,0.1583477498487734
2026-08-21 02:00:00,2,RENAL,0.4338306735889379
2026-08-21 02:00:00,2,RESPIRATORY CENTER,0.1402281270473906
2026-08-21 02:00:00,2,SPECIALITY CLINIC,0.5014081549745155
2026-08-21 02:00:00,2,TELEMEDICINE,0.21429235409068
2026-08-21 03:00:00,3,ADMISSION,0.4415875875551461
2026-08-21 03:00:00,3,ANAESTHESIA,0.1402281270473906
2026-08-21 03:00:00,3,Audiology,0.0887833062179917
2026-08-21 03:00:00,3,CARDIOLOGY,0.0766223563579615
2026-08-21 03:00:00,3,CASUALTY,0.038407027293237
2026-08-21 03:00:00,3,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),0.3758602793162799
2026-08-21 03:00:00,3,DAYCASE,0.1863130962096317
2026-08-21 03:00:00,3,DENTAL,0.0047698262482924
2026-08-21 03:00:00,3,DIABETIC CLINIC,0.0766223563579615
2026-08-21 03:00:00,3,EYE CLINIC,0.3593178337466509
2026-08-21 03:00:00,3,FAMILY CLINIC,0.0765958619484667
2026-08-21 03:00:00,3,FAMILY MEDICINE,0.0629336115898727
2026-08-21 03:00:00,3,GENERAL OPD ,0.284130715307953
2026-08-21 03:00:00,3,Gen Surg OPD,0.1007053895881177
2026-08-21 03:00:00,3,Gynae OPD,0.0765958619484667
2026-08-21 03:00:00,3,HTS,0.1402281270473906
2026-08-21 03:00:00,3,MATERNITY NURSERY,0.0766223563579615
2026-08-21 03:00:00,3,MCH,0.0642499235844867
2026-08-21 03:00:00,3,MEB PHYSIOTHERAPY,0.1402281270473906
2026-08-21 03:00:00,3,MEB SPECIALITY CLINIC,1.1021544426957637
2026-08-21 03:00:00,3,MENTAL HEALTH,0.1402281270473906
2026-08-21 03:00:00,3,MORGUE,0.1402281270473906
2026-08-21 03:00:00,3,NEURO SURGERY CONSULTATION,0.0766223563579615
2026-08-21 03:00:00,3,NEUROSURGERY,0.6253470782512827
2026-08-21 03:00:00,3,NUTRITION,0.0470007132222895
2026-08-21 03:00:00,3,OCCUPATIONAL THERAPY,0.0716450747848343
2026-08-21 03:00:00,3,OHNS,0.0508525688668166
2026-08-21 03:00:00,3,ONCOLOGY,0.0917528098737914
2026-08-21 03:00:00,3,Ortho OPD,0.134961250646234
2026-08-21 03:00:00,3,PAEDS,0.1402281270473906
2026-08-21 03:00:00,3,PAEDS BKKH,0.3620362743024405
2026-08-21 03:00:00,3,PALLIATIVE,0.0466035198680964
2026-08-21 03:00:00,3,PATHOLOGY,0.1402281270473906
2026-08-21 03:00:00,3,PEDIATRIC NEUROLOGY,0.1402281270473906
2026-08-21 03:00:00,3,PHYSIOTHERAPY,0.4006597109368246
2026-08-21 03:00:00,3,PRIVATE CLINIC,0.2415095861485326
2026-08-21 03:00:00,3,PSYCHOLOGY,0.1583477498487734
2026-08-21 03:00:00,3,RENAL,0.4338306735889379
2026-08-21 03:00:00,3,RESPIRATORY CENTER,0.1402281270473906
2026-08-21 03:00:00,3,SPECIALITY CLINIC,0.5014081549745155
2026-08-21 03:00:00,3,TELEMEDICINE,0.2040488285137624
2026-08-21 04:00:00,4,ADMISSION,0.4701230419052254
2026-08-21 04:00:00,4,ANAESTHESIA,0.1424775293089889
2026-08-21 04:00:00,4,Audiology,0.0932409722077998
2026-08-21 04:00:00,4,CARDIOLOGY,0.0788717586195599
2026-08-21 04:00:00,4,CASUALTY,0.0406564295548354
2026-08-21 04:00:00,4,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),0.3844622709121849
2026-08-21 04:00:00,4,DAYCASE,0.18856249847123
2026-08-21 04:00:00,4,DENTAL,0.0
2026-08-21 04:00:00,4,DIABETIC CLINIC,0.0788717586195599
2026-08-21 04:00:00,4,EYE CLINIC,0.3371822015278501
2026-08-21 04:00:00,4,FAMILY CLINIC,0.0788452642100651
2026-08-21 04:00:00,4,FAMILY MEDICINE,0.0651830138514712
2026-08-21 04:00:00,4,GENERAL OPD ,0.2944567333681507
2026-08-21 04:00:00,4,Gen Surg OPD,0.1019541608008545
2026-08-21 04:00:00,4,Gynae OPD,0.0788452642100651
2026-08-21 04:00:00,4,HTS,0.1424775293089889
2026-08-21 04:00:00,4,MATERNITY NURSERY,0.0788717586195599
2026-08-21 04:00:00,4,MCH,0.0137945939458516
2026-08-21 04:00:00,4,MEB PHYSIOTHERAPY,0.1424775293089889
2026-08-21 04:00:00,4,MEB SPECIALITY CLINIC,1.1107564342916691
2026-08-21 04:00:00,4,MENTAL HEALTH,0.1424775293089889
2026-08-21 04:00:00,4,MORGUE,0.1424775293089889
2026-08-21 04:00:00,4,NEURO SURGERY CONSULTATION,0.0788717586195599
2026-08-21 04:00:00,4,NEUROSURGERY,0.6275964805128811
2026-08-21 04:00:00,4,NUTRITION,0.0514583792120976
2026-08-21 04:00:00,4,OCCUPATIONAL THERAPY,0.0761027407746423
2026-08-21 04:00:00,4,OHNS,0.000397239228182
2026-08-21 04:00:00,4,ONCOLOGY,0.0412974802351562
2026-08-21 04:00:00,4,Ortho OPD,0.0004731043483807
2026-08-21 04:00:00,4,PAEDS,0.1424775293089889
2026-08-21 04:00:00,4,PAEDS BKKH,0.3115809446638055
2026-08-21 04:00:00,4,PALLIATIVE,0.0488529221296947
2026-08-21 04:00:00,4,PATHOLOGY,0.1424775293089889
2026-08-21 04:00:00,4,PEDIATRIC NEUROLOGY,0.1424775293089889
2026-08-21 04:00:00,4,PHYSIOTHERAPY,0.4092617025327298
2026-08-21 04:00:00,4,PRIVATE CLINIC,0.2501115777444382
2026-08-21 04:00:00,4,PSYCHOLOGY,0.1628054158385814
2026-08-21 04:00:00,4,RENAL,0.4642777849897279
2026-08-21 04:00:00,4,RESPIRATORY CENTER,0.1424775293089889
2026-08-21 04:00:00,4,SPECIALITY CLINIC,0.6051958401204891
2026-08-21 04:00:00,4,TELEMEDICINE,0.2062982307753607
2026-08-21 05:00:00,5,ADMISSION,0.3941975828503629
2026-08-21 05:00:00,5,ANAESTHESIA,0.1182120060726809
2026-08-21 05:00:00,5,Audiology,0.0514032172802631
2026-08-21 05:00:00,5,CARDIOLOGY,0.0546062353832519
2026-08-21 05:00:00,5,CASUALTY,0.0606742012321293
2026-08-21 05:00:00,5,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),0.466601568831776
2026-08-21 05:00:00,5,DAYCASE,0.1585907895995045
2026-08-21 05:00:00,5,DENTAL,0.2881696469523336
2026-08-21 05:00:00,5,DIABETIC CLINIC,0.0546062353832519
2026-08-21 05:00:00,5,EYE CLINIC,0.3777946361562822
2026-08-21 05:00:00,5,FAMILY CLINIC,0.0545797409737571
2026-08-21 05:00:00,5,FAMILY MEDICINE,0.040917490615163
2026-08-21 05:00:00,5,GENERAL OPD ,1.2378471574357004
2026-08-21 05:00:00,5,Gen Surg OPD,0.1656918452088145
2026-08-21 05:00:00,5,Gynae OPD,0.0545797409737571
2026-08-21 05:00:00,5,HTS,0.1182120060726809
2026-08-21 05:00:00,5,MATERNITY NURSERY,0.0546062353832519
2026-08-21 05:00:00,5,MCH,0.0
2026-08-21 05:00:00,5,MEB PHYSIOTHERAPY,0.1182120060726809
2026-08-21 05:00:00,5,MEB SPECIALITY CLINIC,2.161897944381884
2026-08-21 05:00:00,5,MENTAL HEALTH,0.1182120060726809
2026-08-21 05:00:00,5,MORGUE,0.1182120060726809
2026-08-21 05:00:00,5,NEURO SURGERY CONSULTATION,0.0546062353832519
2026-08-21 05:00:00,5,NEUROSURGERY,1.14163629373036
2026-08-21 05:00:00,5,NUTRITION,0.0058176973190641
2026-08-21 05:00:00,5,OCCUPATIONAL THERAPY,0.0355970344146331
2026-08-21 05:00:00,5,OHNS,0.0
2026-08-21 05:00:00,5,ONCOLOGY,0.0463435136762618
2026-08-21 05:00:00,5,Ortho OPD,0.0
2026-08-21 05:00:00,5,PAEDS,0.1182120060726809
2026-08-21 05:00:00,5,PAEDS BKKH,0.290627603377017
2026-08-21 05:00:00,5,PALLIATIVE,0.0245873988933868
2026-08-21 05:00:00,5,PATHOLOGY,0.1182120060726809
2026-08-21 05:00:00,5,PEDIATRIC NEUROLOGY,0.1182120060726809
2026-08-21 05:00:00,5,PHYSIOTHERAPY,0.4895251317411959
2026-08-21 05:00:00,5,PRIVATE CLINIC,0.2903353903550625
2026-08-21 05:00:00,5,PSYCHOLOGY,0.1115495529982538
2026-08-21 05:00:00,5,RENAL,0.7767431801694377
2026-08-21 05:00:00,5,RESPIRATORY CENTER,0.1182120060726809
2026-08-21 05:00:00,5,SPECIALITY CLINIC,1.638786432180597
2026-08-21 05:00:00,5,TELEMEDICINE,0.1988834933904936
2026-08-21 06:00:00,6,ADMISSION,0.7333190076052871
2026-08-21 06:00:00,6,ANAESTHESIA,0.2258611799896995
2026-08-21 06:00:00,6,Audiology,0.1269041620753974
2026-08-21 06:00:00,6,CARDIOLOGY,0.1622554093002699
2026-08-21 06:00:00,6,CASUALTY,0.1198830529116194
2026-08-21 06:00:00,6,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),1.1295159865103612
2026-08-21 06:00:00,6,DAYCASE,0.3174956808147
2026-08-21 06:00:00,6,DENTAL,0.2826917979374324
2026-08-21 06:00:00,6,DIABETIC CLINIC,0.1622554093002699
2026-08-21 06:00:00,6,EYE CLINIC,0.497905035628246
2026-08-21 06:00:00,6,FAMILY CLINIC,0.1622289148907751
2026-08-21 06:00:00,6,FAMILY MEDICINE,0.1340315708304623
2026-08-21 06:00:00,6,GENERAL OPD ,3.790432693070031
2026-08-21 06:00:00,6,Gen Surg OPD,0.2609678172189633
2026-08-21 06:00:00,6,Gynae OPD,0.1622289148907751
2026-08-21 06:00:00,6,HTS,0.2258611799896995
2026-08-21 06:00:00,6,MATERNITY NURSERY,0.1622554093002699
2026-08-21 06:00:00,6,MCH,0.3589913180867733
2026-08-21 06:00:00,6,MEB PHYSIOTHERAPY,0.2258611799896995
2026-08-21 06:00:00,6,MEB SPECIALITY CLINIC,4.24276023293874
2026-08-21 06:00:00,6,MENTAL HEALTH,0.2258611799896995
2026-08-21 06:00:00,6,MORGUE,0.2258611799896995
2026-08-21 06:00:00,6,NEURO SURGERY CONSULTATION,0.1622554093002699
2026-08-21 06:00:00,6,NEUROSURGERY,1.5971040473731937
2026-08-21 06:00:00,6,NUTRITION,0.084487065863551
2026-08-21 06:00:00,6,OCCUPATIONAL THERAPY,0.17038039796236
2026-08-21 06:00:00,6,OHNS,0.5269905160424293
2026-08-21 06:00:00,6,ONCOLOGY,0.6635845778840679
2026-08-21 06:00:00,6,Ortho OPD,0.151314911957821
2026-08-21 06:00:00,6,PAEDS,0.2258611799896995
2026-08-21 06:00:00,6,PAEDS BKKH,0.7481398325259444
2026-08-21 06:00:00,6,PALLIATIVE,0.1218655156591374
2026-08-21 06:00:00,6,PATHOLOGY,0.2258611799896995
2026-08-21 06:00:00,6,PEDIATRIC NEUROLOGY,0.2258611799896995
2026-08-21 06:00:00,6,PHYSIOTHERAPY,0.8057505325585739
2026-08-21 06:00:00,6,PRIVATE CLINIC,0.3899192820410549
2026-08-21 06:00:00,6,PSYCHOLOGY,0.2168352073016947
2026-08-21 06:00:00,6,RENAL,1.4050156436885353
2026-08-21 06:00:00,6,RESPIRATORY CENTER,0.2258611799896995
2026-08-21 06:00:00,6,SPECIALITY CLINIC,3.426432172146892
2026-08-21 06:00:00,6,TELEMEDICINE,0.2708580791339513
2026-08-21 07:00:00,7,ADMISSION,1.4350739694722805
2026-08-21 07:00:00,7,ANAESTHESIA,0.2336798114848238
2026-08-21 07:00:00,7,Audiology,0.2581894724258428
2026-08-21 07:00:00,7,CARDIOLOGY,0.1700740407953943
2026-08-21 07:00:00,7,CASUALTY,0.2003860434156903
2026-08-21 07:00:00,7,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),3.18583798975708
2026-08-21 07:00:00,7,DAYCASE,0.7478389807681841
2026-08-21 07:00:00,7,DENTAL,0.990845654190371
2026-08-21 07:00:00,7,DIABETIC CLINIC,0.1700740407953943
2026-08-21 07:00:00,7,EYE CLINIC,1.2848712284939094
2026-08-21 07:00:00,7,FAMILY CLINIC,0.1700475463858995
2026-08-21 07:00:00,7,FAMILY MEDICINE,0.1418502023255866
2026-08-21 07:00:00,7,GENERAL OPD ,11.60014201081544
2026-08-21 07:00:00,7,Gen Surg OPD,0.8702440776076046
2026-08-21 07:00:00,7,Gynae OPD,0.1700475463858995
2026-08-21 07:00:00,7,HTS,0.2336798114848238
2026-08-21 07:00:00,7,MATERNITY NURSERY,0.1700740407953943
2026-08-21 07:00:00,7,MCH,1.8108605008658212
2026-08-21 07:00:00,7,MEB PHYSIOTHERAPY,0.2336798114848238
2026-08-21 07:00:00,7,MEB SPECIALITY CLINIC,9.344127870882849
2026-08-21 07:00:00,7,MENTAL HEALTH,0.2336798114848238
2026-08-21 07:00:00,7,MORGUE,0.2336798114848238
2026-08-21 07:00:00,7,NEURO SURGERY CONSULTATION,0.1700740407953943
2026-08-21 07:00:00,7,NEUROSURGERY,2.824772071221514
2026-08-21 07:00:00,7,NUTRITION,0.1369961127784609
2026-08-21 07:00:00,7,OCCUPATIONAL THERAPY,0.2519687716800639
2026-08-21 07:00:00,7,OHNS,0.9953170073996608
2026-08-21 07:00:00,7,ONCOLOGY,2.5378999073726565
2026-08-21 07:00:00,7,Ortho OPD,0.0566919714170591
2026-08-21 07:00:00,7,PAEDS,0.2336798114848238
2026-08-21 07:00:00,7,PAEDS BKKH,1.5560574739841082
2026-08-21 07:00:00,7,PALLIATIVE,0.1303753202206662
2026-08-21 07:00:00,7,PATHOLOGY,0.2336798114848238
2026-08-21 07:00:00,7,PEDIATRIC NEUROLOGY,0.2336798114848238
2026-08-21 07:00:00,7,PHYSIOTHERAPY,2.241087746787317
2026-08-21 07:00:00,7,PRIVATE CLINIC,1.1484014781986258
2026-08-21 07:00:00,7,PSYCHOLOGY,0.3824649727971532
2026-08-21 07:00:00,7,RENAL,3.3350462280591744
2026-08-21 07:00:00,7,RESPIRATORY CENTER,0.2336798114848238
2026-08-21 07:00:00,7,SPECIALITY CLINIC,8.867986323799082
2026-08-21 07:00:00,7,TELEMEDICINE,0.3349788658739718
2026-08-21 08:00:00,8,ADMISSION,2.879628695227541
2026-08-21 08:00:00,8,ANAESTHESIA,0.2888590406774149
2026-08-21 08:00:00,8,Audiology,0.4934347521804055
2026-08-21 08:00:00,8,CARDIOLOGY,0.2212143703480601
2026-08-21 08:00:00,8,CASUALTY,0.452915773195844
2026-08-21 08:00:00,8,CHRONIC CARE CLINIC (DM/HTN/TB/CCC),8.750088510150293
2026-08-21 08:00:00,8,DAYCASE,1.3210311311784262
2026-08-21 08:00:00,8,DENTAL,2.799783188048929
2026-08-21 08:00:00,8,DIABETIC CLINIC,0.2212143703480601
2026-08-21 08:00:00,8,EYE CLINIC,2.137790482171632
2026-08-21 08:00:00,8,FAMILY CLINIC,0.205092687149046
2026-08-21 08:00:00,8,FAMILY MEDICINE,0.2068998513512
2026-08-21 08:00:00,8,GENERAL OPD ,18.635941493579963
2026-08-21 08:00:00,8,Gen Surg OPD,1.1443561731461838
2026-08-21 08:00:00,8,Gynae OPD,0.205092687149046
2026-08-21 08:00:00,8,HTS,0.2888590406774149
2026-08-21 08:00:00,8,MATERNITY NURSERY,0.2212143703480601
2026-08-21 08:00:00,8,MCH,8.426373956573821
2026-08-21 08:00:00,8,MEB PHYSIOTHERAPY,0.2888590406774149
2026-08-21 08:00:00,8,MEB SPECIALITY CLINIC,17.381196434649297
2026-08-21 08:00:00,8,MENTAL HEALTH,0.2888590406774149
2026-08-21 08:00:00,8,MORGUE,0.2888590406774149
2026-08-21 08:00:00,8,NEURO SURGERY CONSULTATION,0.2212143703480601
2026-08-21 08:00:00,8,NEUROSURGERY,4.422775355284807
2026-08-21 08:00:00,8,NUTRITION,0.2810410408893368
2026-08-21 08:00:00,8,OCCUPATIONAL THERAPY,0.294993950628827
2026-08-21 08:00:00,8,OHNS,2.0872339546872185
2026-08-21 08:00:00,8,ONCOLOGY,7.279083936727541
2026-08-21 08:00:00,8,Ortho OPD,0.1971734389349389
2026-08-21 08:00:00,8,PAEDS,0.2888590406774149
2026-08-21 08:00:00,8,PAEDS BKKH,2.964300118206327
2026-08-21 08:00:00,8,PALLIATIVE,0.2239410568778543
